LONGITUD,LATITUD,salinity_index,contaminant_count,ALC_mg/L_log,CONDUCT_mS/cm_log,SDT_M_mg/L_log,FLUORUROS_mg/L_log,DUR_mg/L_log,COLI_FEC_NMP/100_mL_log,N_NO3_mg/L_log,AS_TOT_mg/L_log,CD_TOT_mg/L_log,CR_TOT_mg/L_log,HG_TOT_mg/L_log,PB_TOT_mg/L_log,MN_TOT_mg/L_log,FE_TOT_mg/L_log,CALIDAD_ALC_encoded,CALIDAD_CONDUC_encoded,CALIDAD_SDT_ra_encoded,CALIDAD_SDT_salin_encoded,CALIDAD_FLUO_encoded,CALIDAD_DUR_encoded,CALIDAD_COLI_FEC_encoded,CALIDAD_N_NO3_encoded,CALIDAD_AS_encoded,CALIDAD_CD_encoded,CALIDAD_CR_encoded,CALIDAD_HG_encoded,CALIDAD_PB_encoded,CALIDAD_MN_encoded,CALIDAD_FE_encoded,CUMPLE_CON_ALC_encoded,CUMPLE_CON_COND_encoded,CUMPLE_CON_SDT_ra_encoded,CUMPLE_CON_SDT_salin_encoded,CUMPLE_CON_FLUO_encoded,CUMPLE_CON_DUR_encoded,CUMPLE_CON_CF_encoded,CUMPLE_CON_NO3_encoded,CUMPLE_CON_AS_encoded,CUMPLE_CON_CD_encoded,CUMPLE_CON_CR_encoded,CUMPLE_CON_HG_encoded,CUMPLE_CON_PB_encoded,CUMPLE_CON_MN_encoded,CUMPLE_CON_FE_encoded
-1.1964083240359686,0.2014236671303294,-0.15464814470674199,-0.9741596794969424,-0.9638899277628789,0.6183402739956119,0.17290799752715386,-0.378439312247967,-0.02584369899044976,1.7866941914464227,0.7813572426114549,-0.28646093782068527,-0.033251008891716935,-0.08261266098731003,-0.1233597562798347,-0.08734294987910715,-0.27478967299228874,-0.40082571080919577,0.0,0.0,0.0,0.0,0.0,0.0,1.4315239270054123,-0.9483536262960364,-0.4588659152098686,-0.04331480818242099,-0.11935247900657214,-0.03061383874613135,-0.10660035817780522,0.29593305787866536,0.3819983596576246,0.24365891823302308,0.36239684622698226,0.26726633274819944,0.26726633274819944,0.4681645887845222,0.5181068907849469,0.2461218564500984,0.2884707917260017,0.3673728426626499,0.043314808182421095,0.11935247900657196,0.030613838746129614,0.10660035817780548,0.2959330578786653,0.38199835965762446
-1.2264319484340156,0.16565980352058718,-0.06215645200234864,-0.9741596794969424,0.33052456181538664,0.9228310615157665,0.600189285640729,-0.18256031786332133,-0.14367049447215047,-0.5693330898500916,-1.1889181561562647,-0.28646093782068527,-0.033251008891716935,-0.08779514823746264,-0.1233597562798347,-0.08734294987910715,0.17334794564266476,0.08841323986363601,0.0,0.0,0.0,0.0,0.0,0.0,-0.5235496715134884,-0.10290982589189043,-0.4588659152098686,-0.04331480818242099,-0.11935247900657214,-0.03061383874613135,-0.10660035817780522,0.29593305787866536,0.3819983596576246,0.24365891823302308,0.36239684622698226,0.26726633274819944,0.26726633274819944,0.4681645887845222,0.5181068907849469,0.2461218564500984,0.2884707917260017,0.3673728426626499,0.043314808182421095,0.11935247900657196,0.030613838746129614,0.10660035817780548,0.2959330578786653,0.38199835965762446
-1.2041438527587227,0.20848003880093524,2.1433908019579295,2.3113220185116927,-1.570409341083027,2.438623236275289,2.256777404820368,-0.735819679272485,1.2304533844972538,0.19074621704277986,-0.6630011355912567,0.2084543283625652,-0.033251008891716935,-0.08779514823746264,-0.10182278857971616,-0.08734294987910715,-0.2700939002968496,-0.23502423391564184,0.0,0.0,0.0,0.0,0.0,0.0,0.453987127745962,-0.10290982589189043,2.63793533246242,-0.04331480818242099,-0.11935247900657214,-0.03061383874613135,-0.10660035817780522,0.29593305787866536,0.3819983596576246,0.24365891823302308,-2.504564870590921,-3.53860624558616,-3.53860624558616,0.4681645887845222,-1.9088148607866469,0.2461218564500984,0.2884707917260017,-2.722030275161839,0.043314808182421095,0.11935247900657196,0.030613838746129614,0.10660035817780548,0.2959330578786653,0.38199835965762446
-1.2193943172649018,0.16519478296592705,0.17941673471313482,0.12100088650593606,0.2713689124020401,0.6580794511374756,0.42076775385591914,-0.49669771439607396,0.6236660424682346,2.1904614085909992,-1.1449711202852764,2.813740723860744,-0.033251008891716935,-0.08779514823746264,-0.1233597562798347,-0.08734294987910715,-0.26774741926143264,-0.37930973664359613,0.0,0.0,0.0,0.0,0.0,0.0,1.4315239270054123,-0.10290982589189043,2.63793533246242,-0.04331480818242099,-0.11935247900657214,-0.03061383874613135,-0.10660035817780522,0.29593305787866536,0.3819983596576246,0.24365891823302308,0.36239684622698226,0.26726633274819944,0.26726633274819944,0.4681645887845222,0.5181068907849469,0.2461218564500984,0.2884707917260017,-2.722030275161839,0.043314808182421095,0.11935247900657196,0.030613838746129614,0.10660035817780548,0.2959330578786653,0.38199835965762446
-1.22696880418689,0.1488971893153259,0.42858268733852983,1.7637417355102536,1.2659605510912006,0.8123349827926282,0.6929752177286996,-0.5917788020032696,0.8723254221204646,2.9091787220238894,-0.648468684915876,-0.28646093782068527,-0.033251008891716935,-0.08779514823746264,-0.1233597562798347,10.751650865074428,0.1389679762411419,2.1533616579283756,0.0,0.0,0.0,0.0,0.0,0.0,3.3865975255243135,-0.10290982589189043,-0.4588659152098686,-0.04331480818242099,-0.11935247900657214,-0.03061383874613135,9.38083151964686,0.29593305787866536,-2.6178122882419563,0.24365891823302308,0.36239684622698226,0.26726633274819944,0.26726633274819944,0.4681645887845222,-1.9088148607866469,-4.06302802369261,0.2884707917260017,0.3673728426626499,0.043314808182421095,0.11935247900657196,0.030613838746129614,-9.38083151964686,0.2959330578786653,-2.6178122882419563
-1.4670001903428853,0.507449396507958,-0.35564589937344987,-0.9741596794969424,-0.08248612415492204,0.13711974199791127,-0.17857113560870466,-0.4980658866748928,-0.20661694964588706,-0.5693330898500916,1.273371920397513,-0.28646093782068527,-0.033251008891716935,-0.08779514823746264,-0.1233597562798347,-0.08734294987910715,-0.27478967299228874,-0.40082571080919577,0.0,0.0,0.0,0.0,0.0,0.0,-0.5235496715134884,-0.9483536262960364,-0.4588659152098686,-0.04331480818242099,-0.11935247900657214,-0.03061383874613135,-0.10660035817780522,0.29593305787866536,0.3819983596576246,0.24365891823302308,0.36239684622698226,0.26726633274819944,0.26726633274819944,0.4681645887845222,0.5181068907849469,0.2461218564500984,0.2884707917260017,0.3673728426626499,0.043314808182421095,0.11935247900657196,0.030613838746129614,0.10660035817780548,0.2959330578786653,0.38199835965762446
-1.4794939893623835,0.5343701492600405,-0.09696064353780302,-0.9741596794969424,0.3009682341253584,0.8611699207846775,0.38446197217817074,-0.21896981388799078,-0.14231294820765558,-0.5693330898500916,0.24983737628224525,-0.28646093782068527,-0.033251008891716935,0.005253785727396923,-0.1233597562798347,-0.08734294987910715,-0.27478967299228874,-0.40082571080919577,0.0,0.0,0.0,0.0,0.0,0.0,-0.5235496715134884,-0.10290982589189043,-0.4588659152098686,-0.04331480818242099,-0.11935247900657214,-0.03061383874613135,-0.10660035817780522,0.29593305787866536,0.3819983596576246,0.24365891823302308,0.36239684622698226,0.26726633274819944,0.26726633274819944,0.4681645887845222,0.5181068907849469,0.2461218564500984,0.2884707917260017,0.3673728426626499,0.043314808182421095,0.11935247900657196,0.030613838746129614,0.10660035817780548,0.2959330578786653,0.38199835965762446
-1.4971667971738631,0.6024633638494767,9.441194197566784,1.7637417355102536,0.3693507439217583,3.658189726186281,3.6343455775058393,-0.4941157658203877,2.82464341888315,-0.5693330898500916,1.3120229396450263,-0.28646093782068527,-0.033251008891716935,-0.08779514823746264,-0.1233597562798347,-0.08734294987910715,-0.23791156627138574,-0.12038206151194904,0.0,0.0,0.0,0.0,0.0,0.0,-0.5235496715134884,-0.9483536262960364,-0.4588659152098686,-0.04331480818242099,-0.11935247900657214,-0.03061383874613135,-0.10660035817780522,0.29593305787866536,0.3819983596576246,0.24365891823302308,-2.504564870590921,-3.53860624558616,-3.53860624558616,0.4681645887845222,-1.9088148607866469,0.2461218564500984,0.2884707917260017,0.3673728426626499,0.043314808182421095,0.11935247900657196,0.030613838746129614,0.10660035817780548,0.2959330578786653,0.38199835965762446
-1.2050015981053366,0.20743007540137068,-0.6187247863164921,0.12100088650593606,-1.054004506116065,-0.03681327963561732,-0.9770721541416092,-0.3344512255015985,-1.4240794045371579,1.6529267389180557,-0.7328317328579501,3.1454236688638804,-0.033251008891716935,-0.05155017792219143,-0.1233597562798347,-0.08734294987910715,-0.27478967299228874,-0.40082571080919577,0.0,0.0,0.0,0.0,0.0,0.0,1.4315239270054123,-0.10290982589189043,2.63793533246242,-0.04331480818242099,-0.11935247900657214,-0.03061383874613135,-0.10660035817780522,0.29593305787866536,0.3819983596576246,0.24365891823302308,-5.371526587408825,0.26726633274819944,0.26726633274819944,0.4681645887845222,0.5181068907849469,0.2461218564500984,0.2884707917260017,-2.722030275161839,0.043314808182421095,0.11935247900657196,0.030613838746129614,0.10660035817780548,0.2959330578786653,0.38199835965762446
-1.432017254586341,0.788574523301785,-0.1820761405430825,-0.9741596794969424,0.34928205561786907,0.4279782649419805,0.1860602576783499,-0.7482567785745086,0.05776513207224497,0.19074621704277986,1.1833915881298667,-0.28646093782068527,-0.033251008891716935,-0.08779514823746264,-0.1233597562798347,-0.08734294987910715,-0.25368816040794845,-0.3067747161646716,0.0,0.0,0.0,0.0,0.0,0.0,0.453987127745962,-0.9483536262960364,-0.4588659152098686,-0.04331480818242099,-0.11935247900657214,-0.03061383874613135,-0.10660035817780522,0.29593305787866536,0.3819983596576246,0.24365891823302308,0.36239684622698226,0.26726633274819944,0.26726633274819944,0.4681645887845222,0.5181068907849469,0.2461218564500984,0.2884707917260017,0.3673728426626499,0.043314808182421095,0.11935247900657196,0.030613838746129614,0.10660035817780548,0.2959330578786653,0.38199835965762446
-1.4352783883645759,0.7928876082470564,0.6960804042583809,1.2161614525088145,0.08552429234252741,1.7536419486968202,1.1973086113113387,0.13624425012988797,0.45103148124997106,1.9623691648760984,0.79026441397287,0.9100772804679353,-0.033251008891716935,-0.05844815135792278,-0.1233597562798347,-0.08734294987910715,-0.1556279046298523,1.2686262838469282,0.0,0.0,0.0,0.0,0.0,0.0,1.4315239270054123,-0.9483536262960364,2.63793533246242,-0.04331480818242099,-0.11935247900657214,-0.03061383874613135,-0.10660035817780522,0.29593305787866536,-2.6178122882419563,0.24365891823302308,-2.504564870590921,0.26726633274819944,0.26726633274819944,0.4681645887845222,0.5181068907849469,0.2461218564500984,0.2884707917260017,-2.722030275161839,0.043314808182421095,0.11935247900657196,0.030613838746129614,0.10660035817780548,0.2959330578786653,-2.6178122882419563
-1.4414558861714943,0.8075819489615574,0.4461320348402327,0.12100088650593606,-0.07087497629024886,1.3897085016933926,0.8847444343862715,-0.5848006064362126,0.4798897080284019,-0.5693330898500916,0.9250325748219334,-0.28646093782068527,-0.033251008891716935,-0.08779514823746264,-0.1233597562798347,-0.08734294987910715,-0.26892054274766725,-0.3304686727487062,0.0,0.0,0.0,0.0,0.0,0.0,-0.5235496715134884,-0.9483536262960364,-0.4588659152098686,-0.04331480818242099,-0.11935247900657214,-0.03061383874613135,-0.10660035817780522,0.29593305787866536,0.3819983596576246,0.24365891823302308,-2.504564870590921,0.26726633274819944,0.26726633274819944,0.4681645887845222,0.5181068907849469,0.2461218564500984,0.2884707917260017,0.3673728426626499,0.043314808182421095,0.11935247900657196,0.030613838746129614,0.10660035817780548,0.2959330578786653,0.38199835965762446
-1.5089949368500681,0.9581358920124197,0.049214738690914486,-0.9741596794969424,-0.251865336308785,0.853576385610572,0.54200200976627,-0.5871769890803596,0.23836707548285732,-0.5693330898500916,1.2304101178541904,-0.28646093782068527,-0.033251008891716935,-0.08779514823746264,-0.1233597562798347,-0.08734294987910715,-0.2712674920023993,-0.363645250314291,0.0,0.0,0.0,0.0,0.0,0.0,-0.5235496715134884,-0.9483536262960364,-0.4588659152098686,-0.04331480818242099,-0.11935247900657214,-0.03061383874613135,-0.10660035817780522,0.29593305787866536,0.3819983596576246,0.24365891823302308,0.36239684622698226,0.26726633274819944,0.26726633274819944,0.4681645887845222,0.5181068907849469,0.2461218564500984,0.2884707917260017,0.3673728426626499,0.043314808182421095,0.11935247900657196,0.030613838746129614,0.10660035817780548,0.2959330578786653,0.38199835965762446
-1.5167156897264118,0.950369250983284,0.00985397743382314,0.6685811695073753,-0.04783593938010189,0.6649143357602075,0.26593514952840774,-0.7467195375293771,0.3283570590045748,2.8556611965056606,1.068672945160545,-0.10961238291259491,-0.033251008891716935,-0.08779514823746264,2.0077564999253013,-0.08734294987910715,-0.12177530976108952,2.3405894084913714,0.0,0.0,0.0,0.0,0.0,0.0,3.3865975255243135,-0.9483536262960364,0.3153343967082036,-0.04331480818242099,-0.11935247900657214,-0.03061383874613135,-0.10660035817780522,0.29593305787866536,-2.6178122882419563,0.24365891823302308,0.36239684622698226,0.26726633274819944,0.26726633274819944,0.4681645887845222,0.5181068907849469,-4.06302802369261,0.2884707917260017,0.3673728426626499,0.043314808182421095,0.11935247900657196,0.030613838746129614,0.10660035817780548,0.2959330578786653,-2.6178122882419563
-1.6226188077227266,1.0737116425954194,-0.1837403716763569,0.12100088650593606,1.2537574451469273,-0.3563564672865213,0.31427132096476557,-0.6580810433783327,0.4193768958385817,1.6076240464459974,0.47586459230301326,-0.28646093782068527,-0.033251008891716935,-0.08779514823746264,-0.1233597562798347,-0.08734294987910715,-0.1850481699087381,0.3977036799887209,0.0,0.0,0.0,0.0,0.0,0.0,1.4315239270054123,-0.10290982589189043,-0.4588659152098686,-0.04331480818242099,-0.11935247900657214,-0.03061383874613135,-0.10660035817780522,0.29593305787866536,-2.6178122882419563,0.24365891823302308,0.36239684622698226,0.26726633274819944,0.26726633274819944,0.4681645887845222,0.5181068907849469,0.2461218564500984,0.2884707917260017,0.3673728426626499,0.043314808182421095,0.11935247900657196,0.030613838746129614,0.10660035817780548,0.2959330578786653,-2.6178122882419563
-1.7764885021912011,1.2238461149743969,-0.25388935522335,-0.9741596794969424,-1.5725092537774945,0.168508600621555,0.04532384913604086,-0.6646445287647366,0.0581954553471485,0.8270508231496576,0.43069955957757045,-0.28646093782068527,-0.033251008891716935,-0.07052620260449873,-0.1233597562798347,-0.08734294987910715,-0.2577853067412693,-0.2660300185985917,0.0,0.0,0.0,0.0,0.0,0.0,0.453987127745962,-0.10290982589189043,-0.4588659152098686,-0.04331480818242099,-0.11935247900657214,-0.03061383874613135,-0.10660035817780522,0.29593305787866536,0.3819983596576246,0.24365891823302308,0.36239684622698226,0.26726633274819944,0.26726633274819944,0.4681645887845222,0.5181068907849469,0.2461218564500984,0.2884707917260017,0.3673728426626499,0.043314808182421095,0.11935247900657196,0.030613838746129614,0.10660035817780548,0.2959330578786653,0.38199835965762446
-1.7593201626712756,1.1987422106539154,-0.38553187879087786,-0.9741596794969424,-0.909377500494838,-0.8439614989957014,-0.11082546530714206,-0.5430906064010954,0.15859648626834127,-0.5693330898500916,-0.4119677997654306,-0.28646093782068527,-0.033251008891716935,0.39776194185833275,-0.1233597562798347,-0.08734294987910715,-0.27244131795779203,-0.34477198647179674,0.0,0.0,0.0,0.0,0.0,0.0,-0.5235496715134884,-0.10290982589189043,-0.4588659152098686,-0.04331480818242099,-0.11935247900657214,-0.03061383874613135,-0.10660035817780522,0.29593305787866536,0.3819983596576246,0.24365891823302308,0.36239684622698226,0.26726633274819944,0.26726633274819944,0.4681645887845222,0.5181068907849469,0.2461218564500984,0.2884707917260017,0.3673728426626499,0.043314808182421095,0.11935247900657196,0.030613838746129614,0.10660035817780548,0.2959330578786653,0.38199835965762446
-1.7258625718672973,1.176031605258912,-0.7142757062578777,-0.9741596794969424,-0.7594771758140426,-0.9500571922203481,-0.08215803333017287,0.023093126202822462,-1.2534392241329644,-0.5693330898500916,0.3130040811373192,-0.2579728181824811,-0.033251008891716935,0.5399871156391902,-0.1233597562798347,-0.08734294987910715,-0.27478967299228874,-0.40082571080919577,0.0,0.0,0.0,0.0,0.0,0.0,-0.5235496715134884,-0.10290982589189043,0.3153343967082036,-0.04331480818242099,-0.11935247900657214,-0.03061383874613135,-0.10660035817780522,0.29593305787866536,0.3819983596576246,0.24365891823302308,0.36239684622698226,0.26726633274819944,0.26726633274819944,0.4681645887845222,0.5181068907849469,0.2461218564500984,0.2884707917260017,0.3673728426626499,0.043314808182421095,0.11935247900657196,0.030613838746129614,0.10660035817780548,0.2959330578786653,0.38199835965762446
-1.7248506502647158,1.1492498182508897,0.890656447705404,0.6685811695073753,-0.9883640175588911,0.722112731908845,1.469397263753586,-0.6842904079109222,1.3034717355170151,1.1754776190470735,1.6952735046825442,-0.28646093782068527,-0.033251008891716935,0.01556184385306298,-0.1233597562798347,-0.08734294987910715,-0.27478967299228874,-0.40082571080919577,0.0,0.0,0.0,0.0,0.0,0.0,0.453987127745962,3.2788653757246933,-0.4588659152098686,-0.04331480818242099,-0.11935247900657214,-0.03061383874613135,-0.10660035817780522,0.29593305787866536,0.3819983596576246,0.24365891823302308,0.36239684622698226,0.26726633274819944,0.26726633274819944,0.4681645887845222,-1.9088148607866469,0.2461218564500984,-3.379229274504593,0.3673728426626499,0.043314808182421095,0.11935247900657196,0.030613838746129614,0.10660035817780548,0.2959330578786653,0.38199835965762446
-1.7151314268487579,1.1280112203670418,0.5260305393999891,1.2161614525088145,-0.28001863044421266,0.4725523422867762,1.3952591351015016,-0.7215970966577192,1.05007765269796,0.14699915428377486,1.396811331231369,-0.28646093782068527,-0.033251008891716935,0.8291859581793891,-0.1233597562798347,-0.08734294987910715,-0.06597269648402594,2.0414950133524727,0.0,0.0,0.0,0.0,0.0,0.0,0.453987127745962,-0.9483536262960364,-0.4588659152098686,-0.04331480818242099,8.378544026261364,-0.03061383874613135,-0.10660035817780522,0.29593305787866536,-2.6178122882419563,0.24365891823302308,0.36239684622698226,0.26726633274819944,0.26726633274819944,0.4681645887845222,-1.9088148607866469,0.2461218564500984,0.2884707917260017,0.3673728426626499,0.043314808182421095,-8.378544026261364,0.030613838746129614,0.10660035817780548,0.2959330578786653,-2.6178122882419563
